id,purchase_order_id,product_id,requested_quantity,received_quantity,unit_price,created_at,updated_at
534,534,47,1350.0,1350.0,34.92,2025-12-06T00:00:00+00:00,2025-12-09T00:00:00+00:00
535,535,46,270.0,270.0,121.99,2025-12-06T00:00:00+00:00,2025-12-12T00:00:00+00:00
536,536,42,300.0,300.0,47.62,2025-12-06T00:00:00+00:00,2025-12-09T00:00:00+00:00
537,537,75,150.0,150.0,138.09,2025-12-07T00:00:00+00:00,2025-12-14T00:00:00+00:00
538,538,95,225.0,225.0,45.55,2025-12-07T00:00:00+00:00,2025-12-13T00:00:00+00:00
539,539,99,375.0,375.0,42.92,2025-12-07T00:00:00+00:00,2025-12-17T00:00:00+00:00
540,540,89,450.0,450.0,70.8,2025-12-08T00:00:00+00:00,2025-12-16T00:00:00+00:00
541,541,60,60.0,60.0,121.37,2025-12-08T00:00:00+00:00,2025-12-12T00:00:00+00:00
542,542,100,30.0,30.0,35.67,2025-12-09T00:00:00+00:00,2025-12-13T00:00:00+00:00
543,543,44,450.0,450.0,139.01,2025-12-09T00:00:00+00:00,2025-12-17T00:00:00+00:00
544,544,98,75.0,75.0,81.31,2025-12-10T00:00:00+00:00,2025-12-14T00:00:00+00:00
545,545,31,675.0,675.0,37.33,2025-12-10T00:00:00+00:00,2025-12-14T00:00:00+00:00
546,546,5,525.0,525.0,25.41,2025-12-10T00:00:00+00:00,2025-12-14T00:00:00+00:00
547,547,76,210.0,210.0,6.01,2025-12-10T00:00:00+00:00,2025-12-18T00:00:00+00:00
548,548,72,45.0,45.0,72.59,2025-12-10T00:00:00+00:00,2025-12-18T00:00:00+00:00
549,549,87,60.0,60.0,17.62,2025-12-10T00:00:00+00:00,2025-12-14T00:00:00+00:00
550,550,56,300.0,300.0,62.1,2025-12-10T00:00:00+00:00,2025-12-18T00:00:00+00:00
551,551,54,75.0,75.0,47.77,2025-12-10T00:00:00+00:00,2025-12-17T00:00:00+00:00
552,552,19,420.0,420.0,52.22,2025-12-10T00:00:00+00:00,2025-12-14T00:00:00+00:00
553,553,16,120.0,120.0,109.06,2025-12-11T00:00:00+00:00,2025-12-21T00:00:00+00:00
554,554,26,450.0,450.0,34.22,2025-12-11T00:00:00+00:00,2025-12-14T00:00:00+00:00
555,555,27,180.0,180.0,9.42,2025-12-12T00:00:00+00:00,2025-12-19T00:00:00+00:00
556,556,14,375.0,375.0,12.51,2025-12-12T00:00:00+00:00,2025-12-20T00:00:00+00:00
557,557,85,75.0,75.0,127.84,2025-12-12T00:00:00+00:00,2025-12-16T00:00:00+00:00
558,558,18,210.0,210.0,129.85,2025-12-12T00:00:00+00:00,2025-12-15T00:00:00+00:00
559,559,11,330.0,330.0,64.62,2025-12-12T00:00:00+00:00,2025-12-21T00:00:00+00:00
560,560,80,150.0,150.0,113.63,2025-12-12T00:00:00+00:00,2025-12-18T00:00:00+00:00
561,561,8,225.0,225.0,4.88,2025-12-13T00:00:00+00:00,2025-12-21T00:00:00+00:00
562,562,28,225.0,225.0,128.0,2025-12-14T00:00:00+00:00,2025-12-18T00:00:00+00:00
563,563,81,3000.0,3000.0,20.68,2025-12-14T00:00:00+00:00,2025-12-22T00:00:00+00:00
564,564,61,90.0,90.0,69.4,2025-12-14T00:00:00+00:00,2025-12-22T00:00:00+00:00
565,565,55,210.0,210.0,64.23,2025-12-14T00:00:00+00:00,2025-12-21T00:00:00+00:00
566,566,40,600.0,600.0,83.65,2025-12-14T00:00:00+00:00,2025-12-17T00:00:00+00:00
567,567,1,675.0,675.0,55.58,2025-12-14T00:00:00+00:00,2025-12-17T00:00:00+00:00
568,568,30,600.0,600.0,85.65,2025-12-15T00:00:00+00:00,2025-12-18T00:00:00+00:00
569,569,53,90.0,90.0,142.43,2025-12-15T00:00:00+00:00,2025-12-19T00:00:00+00:00
570,570,2,450.0,450.0,24.62,2025-12-15T00:00:00+00:00,2025-12-21T00:00:00+00:00
571,571,59,750.0,750.0,95.68,2025-12-15T00:00:00+00:00,2025-12-24T00:00:00+00:00
572,572,83,1500.0,1500.0,18.0,2025-12-16T00:00:00+00:00,2025-12-22T00:00:00+00:00
573,573,36,300.0,300.0,19.08,2025-12-16T00:00:00+00:00,2025-12-23T00:00:00+00:00
574,574,64,75.0,75.0,69.56,2025-12-16T00:00:00+00:00,2025-12-23T00:00:00+00:00
575,575,15,300.0,300.0,12.49,2025-12-17T00:00:00+00:00,2025-12-24T00:00:00+00:00
576,576,29,120.0,120.0,38.44,2025-12-17T00:00:00+00:00,2025-12-20T00:00:00+00:00
577,577,25,900.0,900.0,149.32,2025-12-17T00:00:00+00:00,2025-12-20T00:00:00+00:00
578,578,84,180.0,180.0,13.25,2025-12-17T00:00:00+00:00,2025-12-20T00:00:00+00:00
579,579,10,450.0,450.0,115.34,2025-12-18T00:00:00+00:00,2025-12-26T00:00:00+00:00
580,580,69,180.0,180.0,22.48,2025-12-18T00:00:00+00:00,2025-12-25T00:00:00+00:00
581,581,65,60.0,60.0,122.62,2025-12-18T00:00:00+00:00,2025-12-24T00:00:00+00:00
582,582,57,150.0,150.0,91.79,2025-12-18T00:00:00+00:00,2025-12-28T00:00:00+00:00
583,583,3,375.0,375.0,58.48,2025-12-18T00:00:00+00:00,2025-12-26T00:00:00+00:00
584,584,48,225.0,225.0,5.5,2025-12-18T00:00:00+00:00,2025-12-27T00:00:00+00:00
585,585,78,180.0,180.0,113.3,2025-12-18T00:00:00+00:00,2025-12-24T00:00:00+00:00
586,586,9,300.0,300.0,131.95,2025-12-19T00:00:00+00:00,2025-12-29T00:00:00+00:00
587,587,7,480.0,480.0,81.83,2025-12-19T00:00:00+00:00,2025-12-22T00:00:00+00:00
588,588,22,2250.0,2250.0,145.41,2025-12-20T00:00:00+00:00,2025-12-24T00:00:00+00:00
589,589,32,270.0,270.0,3.38,2025-12-20T00:00:00+00:00,2025-12-28T00:00:00+00:00
590,590,58,600.0,600.0,72.03,2025-12-20T00:00:00+00:00,2025-12-24T00:00:00+00:00
591,591,70,225.0,225.0,63.4,2025-12-20T00:00:00+00:00,2025-12-27T00:00:00+00:00
592,592,38,1500.0,1500.0,135.99,2025-12-20T00:00:00+00:00,2025-12-27T00:00:00+00:00
593,593,12,270.0,270.0,149.28,2025-12-20T00:00:00+00:00,2025-12-27T00:00:00+00:00
594,594,66,45.0,45.0,129.5,2025-12-20T00:00:00+00:00,2025-12-27T00:00:00+00:00
595,595,41,375.0,375.0,82.75,2025-12-20T00:00:00+00:00,2025-12-24T00:00:00+00:00
596,596,13,180.0,180.0,11.48,2025-12-21T00:00:00+00:00,2025-12-25T00:00:00+00:00
597,597,88,120.0,120.0,28.07,2025-12-21T00:00:00+00:00,2025-12-28T00:00:00+00:00
598,598,21,1800.0,1800.0,121.59,2025-12-21T00:00:00+00:00,2025-12-29T00:00:00+00:00
599,599,86,60.0,60.0,99.91,2025-12-21T00:00:00+00:00,2025-12-25T00:00:00+00:00
600,600,73,30.0,30.0,112.63,2025-12-21T00:00:00+00:00,2025-12-29T00:00:00+00:00
601,601,90,45.0,45.0,43.28,2025-12-21T00:00:00+00:00,2025-12-25T00:00:00+00:00
602,602,35,225.0,225.0,3.16,2025-12-21T00:00:00+00:00,2025-12-29T00:00:00+00:00
603,603,37,270.0,270.0,33.17,2025-12-22T00:00:00+00:00,2025-12-31T00:00:00+00:00
604,604,23,1200.0,1200.0,33.63,2025-12-22T00:00:00+00:00,2025-12-25T00:00:00+00:00
605,605,67,120.0,120.0,115.34,2025-12-22T00:00:00+00:00,2025-12-30T00:00:00+00:00
606,606,50,525.0,525.0,28.43,2025-12-22T00:00:00+00:00,2025-12-26T00:00:00+00:00
607,607,49,330.0,330.0,53.97,2025-12-22T00:00:00+00:00,2025-12-30T00:00:00+00:00
608,608,92,30.0,30.0,54.51,2025-12-22T00:00:00+00:00,2025-12-25T00:00:00+00:00
609,609,71,375.0,375.0,59.64,2025-12-23T00:00:00+00:00,2025-12-27T00:00:00+00:00
610,610,24,750.0,750.0,41.25,2025-12-23T00:00:00+00:00,2025-12-26T00:00:00+00:00
611,611,79,90.0,90.0,81.83,2025-12-23T00:00:00+00:00,2025-12-31T00:00:00+00:00
612,612,43,225.0,225.0,102.95,2025-12-24T00:00:00+00:00,2025-12-31T00:00:00+00:00
613,613,74,30.0,30.0,66.5,2025-12-24T00:00:00+00:00,2026-01-01T00:00:00+00:00
614,614,62,75.0,75.0,23.84,2025-12-24T00:00:00+00:00,2026-01-01T00:00:00+00:00
615,615,20,150.0,150.0,22.75,2025-12-24T00:00:00+00:00,2026-01-03T00:00:00+00:00
616,616,68,150.0,150.0,107.6,2025-12-24T00:00:00+00:00,2026-01-02T00:00:00+00:00
617,617,91,90.0,90.0,58.09,2025-12-24T00:00:00+00:00,2026-01-01T00:00:00+00:00
618,618,99,375.0,375.0,42.92,2025-12-25T00:00:00+00:00,2026-01-04T00:00:00+00:00
619,619,33,1050.0,1050.0,76.87,2025-12-25T00:00:00+00:00,2025-12-29T00:00:00+00:00
620,620,82,2700.0,2700.0,115.5,2025-12-26T00:00:00+00:00,2026-01-03T00:00:00+00:00
621,621,47,1350.0,1350.0,34.92,2025-12-26T00:00:00+00:00,2025-12-29T00:00:00+00:00
622,622,6,420.0,420.0,137.07,2025-12-26T00:00:00+00:00,2026-01-02T00:00:00+00:00
623,623,45,420.0,420.0,28.55,2025-12-26T00:00:00+00:00,2026-01-02T00:00:00+00:00
624,624,46,270.0,270.0,121.99,2025-12-27T00:00:00+00:00,2026-01-02T00:00:00+00:00
625,625,94,330.0,330.0,104.21,2025-12-27T00:00:00+00:00,2026-01-04T00:00:00+00:00
626,626,51,75.0,75.0,66.59,2025-12-27T00:00:00+00:00,2025-12-31T00:00:00+00:00
627,627,4,600.0,600.0,102.89,2025-12-27T00:00:00+00:00,2025-12-31T00:00:00+00:00
628,628,17,750.0,750.0,30.18,2025-12-27T00:00:00+00:00,2026-01-02T00:00:00+00:00
629,629,75,150.0,150.0,138.09,2025-12-28T00:00:00+00:00,2026-01-04T00:00:00+00:00
630,630,34,375.0,375.0,44.18,2025-12-29T00:00:00+00:00,2026-01-05T00:00:00+00:00
631,631,96,45.0,45.0,72.04,2025-12-29T00:00:00+00:00,2026-01-02T00:00:00+00:00
632,632,42,300.0,300.0,47.62,2025-12-29T00:00:00+00:00,2026-01-01T00:00:00+00:00
633,633,39,900.0,900.0,2.52,2025-12-29T00:00:00+00:00,2026-01-06T00:00:00+00:00
634,634,44,450.0,450.0,139.01,2025-12-29T00:00:00+00:00,2026-01-06T00:00:00+00:00
635,635,77,225.0,225.0,58.11,2025-12-30T00:00:00+00:00,2026-01-02T00:00:00+00:00
636,636,63,60.0,60.0,28.03,2025-12-30T00:00:00+00:00,2026-01-05T00:00:00+00:00
637,637,97,30.0,30.0,42.1,2025-12-30T00:00:00+00:00,2026-01-03T00:00:00+00:00
638,638,52,120.0,120.0,66.54,2025-12-31T00:00:00+00:00,2026-01-09T00:00:00+00:00
639,639,56,300.0,300.0,62.1,2025-12-31T00:00:00+00:00,2026-01-08T00:00:00+00:00
640,640,27,180.0,180.0,9.42,2025-12-31T00:00:00+00:00,2026-01-07T00:00:00+00:00
641,641,87,60.0,60.0,17.62,2025-12-31T00:00:00+00:00,2026-01-04T00:00:00+00:00
642,642,93,30.0,30.0,142.31,2025-12-31T00:00:00+00:00,2026-01-07T00:00:00+00:00
643,643,26,450.0,450.0,34.22,2025-12-31T00:00:00+00:00,2026-01-03T00:00:00+00:00
644,644,55,210.0,210.0,64.23,2026-01-01T00:00:00+00:00,2026-01-08T00:00:00+00:00
645,645,11,330.0,330.0,64.62,2026-01-01T00:00:00+00:00,2026-01-10T00:00:00+00:00
646,646,76,210.0,210.0,6.01,2026-01-01T00:00:00+00:00,2026-01-09T00:00:00+00:00
647,647,1,675.0,675.0,55.58,2026-01-01T00:00:00+00:00,2026-01-04T00:00:00+00:00
648,648,95,225.0,225.0,45.55,2026-01-02T00:00:00+00:00,2026-01-08T00:00:00+00:00
649,649,18,210.0,210.0,129.85,2026-01-02T00:00:00+00:00,2026-01-05T00:00:00+00:00
650,650,19,420.0,420.0,52.22,2026-01-02T00:00:00+00:00,2026-01-06T00:00:00+00:00
651,651,28,225.0,225.0,128.0,2026-01-02T00:00:00+00:00,2026-01-06T00:00:00+00:00
652,652,89,450.0,450.0,70.8,2026-01-02T00:00:00+00:00,2026-01-10T00:00:00+00:00
653,653,25,900.0,900.0,149.32,2026-01-02T00:00:00+00:00,2026-01-05T00:00:00+00:00
654,654,100,30.0,30.0,35.67,2026-01-02T00:00:00+00:00,2026-01-06T00:00:00+00:00
655,655,14,375.0,375.0,12.51,2026-01-03T00:00:00+00:00,2026-01-11T00:00:00+00:00
656,656,16,120.0,120.0,109.06,2026-01-03T00:00:00+00:00,2026-01-13T00:00:00+00:00
657,657,98,75.0,75.0,81.31,2026-01-04T00:00:00+00:00,2026-01-08T00:00:00+00:00
658,658,83,1500.0,1500.0,18.0,2026-01-04T00:00:00+00:00,2026-01-10T00:00:00+00:00
659,659,30,600.0,600.0,85.65,2026-01-04T00:00:00+00:00,2026-01-07T00:00:00+00:00
660,660,81,3000.0,3000.0,20.68,2026-01-04T00:00:00+00:00,2026-01-12T00:00:00+00:00
661,661,31,675.0,675.0,37.33,2026-01-04T00:00:00+00:00,2026-01-08T00:00:00+00:00
662,662,80,150.0,150.0,113.63,2026-01-05T00:00:00+00:00,2026-01-11T00:00:00+00:00
663,663,65,60.0,60.0,122.62,2026-01-05T00:00:00+00:00,2026-01-11T00:00:00+00:00
664,664,8,225.0,225.0,4.88,2026-01-05T00:00:00+00:00,2026-01-13T00:00:00+00:00
665,665,5,525.0,525.0,25.41,2026-01-05T00:00:00+00:00,2026-01-09T00:00:00+00:00
666,666,3,375.0,375.0,58.48,2026-01-06T00:00:00+00:00,2026-01-14T00:00:00+00:00
667,667,10,450.0,450.0,115.34,2026-01-06T00:00:00+00:00,2026-01-14T00:00:00+00:00
668,668,85,75.0,75.0,127.84,2026-01-06T00:00:00+00:00,2026-01-10T00:00:00+00:00
669,669,61,90.0,90.0,69.4,2026-01-06T00:00:00+00:00,2026-01-14T00:00:00+00:00
670,670,32,270.0,270.0,3.38,2026-01-06T00:00:00+00:00,2026-01-14T00:00:00+00:00
671,671,36,300.0,300.0,19.08,2026-01-07T00:00:00+00:00,2026-01-14T00:00:00+00:00
672,672,54,75.0,75.0,47.77,2026-01-07T00:00:00+00:00,2026-01-14T00:00:00+00:00
673,673,53,90.0,90.0,142.43,2026-01-07T00:00:00+00:00,2026-01-11T00:00:00+00:00
674,674,2,450.0,450.0,24.62,2026-01-07T00:00:00+00:00,2026-01-13T00:00:00+00:00
675,675,38,1500.0,1500.0,135.99,2026-01-07T00:00:00+00:00,2026-01-14T00:00:00+00:00
676,676,88,120.0,120.0,28.07,2026-01-08T00:00:00+00:00,2026-01-15T00:00:00+00:00
677,677,58,600.0,600.0,72.03,2026-01-08T00:00:00+00:00,2026-01-12T00:00:00+00:00
678,678,40,600.0,600.0,83.65,2026-01-08T00:00:00+00:00,2026-01-11T00:00:00+00:00
679,679,60,60.0,60.0,121.37,2026-01-08T00:00:00+00:00,2026-01-12T00:00:00+00:00
680,680,7,480.0,480.0,81.83,2026-01-08T00:00:00+00:00,2026-01-11T00:00:00+00:00
681,681,29,120.0,120.0,38.44,2026-01-08T00:00:00+00:00,2026-01-11T00:00:00+00:00
682,682,21,1800.0,1800.0,121.59,2026-01-08T00:00:00+00:00,2026-01-16T00:00:00+00:00
683,683,84,180.0,180.0,13.25,2026-01-09T00:00:00+00:00,2026-01-12T00:00:00+00:00
684,684,59,750.0,750.0,95.68,2026-01-09T00:00:00+00:00,2026-01-18T00:00:00+00:00
685,685,15,300.0,300.0,12.49,2026-01-10T00:00:00+00:00,2026-01-17T00:00:00+00:00
686,686,78,180.0,180.0,113.3,2026-01-11T00:00:00+00:00,2026-01-17T00:00:00+00:00
687,687,50,525.0,525.0,28.43,2026-01-11T00:00:00+00:00,2026-01-15T00:00:00+00:00
688,688,69,180.0,180.0,22.48,2026-01-11T00:00:00+00:00,2026-01-18T00:00:00+00:00
689,689,41,375.0,375.0,82.75,2026-01-11T00:00:00+00:00,2026-01-15T00:00:00+00:00
690,690,48,225.0,225.0,5.5,2026-01-11T00:00:00+00:00,2026-01-20T00:00:00+00:00
691,691,12,270.0,270.0,149.28,2026-01-11T00:00:00+00:00,2026-01-18T00:00:00+00:00
692,692,71,375.0,375.0,59.64,2026-01-12T00:00:00+00:00,2026-01-16T00:00:00+00:00
693,693,72,45.0,45.0,72.59,2026-01-12T00:00:00+00:00,2026-01-20T00:00:00+00:00
694,694,57,150.0,150.0,91.79,2026-01-12T00:00:00+00:00,2026-01-22T00:00:00+00:00
695,695,43,225.0,225.0,102.95,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00
696,696,66,45.0,45.0,129.5,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00
697,697,22,2250.0,2250.0,145.41,2026-01-12T00:00:00+00:00,2026-01-16T00:00:00+00:00
698,698,70,225.0,225.0,63.4,2026-01-12T00:00:00+00:00,2026-01-19T00:00:00+00:00
699,699,99,375.0,375.0,42.92,2026-01-13T00:00:00+00:00,2026-01-23T00:00:00+00:00
700,700,23,1200.0,1200.0,33.63,2026-01-13T00:00:00+00:00,2026-01-16T00:00:00+00:00
701,701,13,180.0,180.0,11.48,2026-01-13T00:00:00+00:00,2026-01-17T00:00:00+00:00
702,702,37,270.0,270.0,33.17,2026-01-13T00:00:00+00:00,2026-01-22T00:00:00+00:00
703,703,86,60.0,60.0,99.91,2026-01-13T00:00:00+00:00,2026-01-17T00:00:00+00:00
704,704,4,600.0,600.0,102.89,2026-01-14T00:00:00+00:00,2026-01-18T00:00:00+00:00
705,705,64,75.0,75.0,69.56,2026-01-14T00:00:00+00:00,2026-01-21T00:00:00+00:00
706,706,67,120.0,120.0,115.34,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00
707,707,17,750.0,750.0,30.18,2026-01-15T00:00:00+00:00,2026-01-21T00:00:00+00:00
708,708,92,30.0,30.0,54.51,2026-01-15T00:00:00+00:00,2026-01-18T00:00:00+00:00
709,709,68,150.0,150.0,107.6,2026-01-15T00:00:00+00:00,2026-01-24T00:00:00+00:00
710,710,51,75.0,75.0,66.59,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00
711,711,90,45.0,45.0,43.28,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00
712,712,35,225.0,225.0,3.16,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00
713,713,49,330.0,330.0,53.97,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00
714,714,24,750.0,750.0,41.25,2026-01-16T00:00:00+00:00,2026-01-19T00:00:00+00:00
715,715,62,75.0,75.0,23.84,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
716,716,94,330.0,330.0,104.21,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
717,717,79,90.0,90.0,81.83,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
718,718,6,420.0,420.0,137.07,2026-01-16T00:00:00+00:00,2026-01-23T00:00:00+00:00
719,719,9,300.0,300.0,131.95,2026-01-16T00:00:00+00:00,2026-01-26T00:00:00+00:00
720,720,73,30.0,30.0,112.63,2026-01-17T00:00:00+00:00,2026-01-25T00:00:00+00:00
721,721,34,375.0,375.0,44.18,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00
722,722,75,150.0,150.0,138.09,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00
723,723,82,2700.0,2700.0,115.5,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00
724,724,91,90.0,90.0,58.09,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00
725,725,33,1050.0,1050.0,76.87,2026-01-18T00:00:00+00:00,2026-01-22T00:00:00+00:00
726,726,26,450.0,450.0,34.22,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00
727,727,20,150.0,150.0,22.75,2026-01-19T00:00:00+00:00,2026-01-29T00:00:00+00:00
728,728,42,300.0,300.0,47.62,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00
729,729,45,420.0,420.0,28.55,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00
730,730,46,270.0,270.0,121.99,2026-01-20T00:00:00+00:00,2026-01-26T00:00:00+00:00
731,731,27,180.0,180.0,9.42,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00
732,732,81,3000.0,3000.0,20.68,2026-01-20T00:00:00+00:00,2026-01-28T00:00:00+00:00
733,733,39,900.0,900.0,2.52,2026-01-21T00:00:00+00:00,2026-01-29T00:00:00+00:00
734,734,55,210.0,210.0,64.23,2026-01-21T00:00:00+00:00,2026-01-28T00:00:00+00:00
735,735,11,330.0,330.0,64.62,2026-01-21T00:00:00+00:00,2026-01-30T00:00:00+00:00
736,736,47,1350.0,1350.0,34.92,2026-01-21T00:00:00+00:00,2026-01-24T00:00:00+00:00
737,737,87,60.0,60.0,17.62,2026-01-21T00:00:00+00:00,2026-01-25T00:00:00+00:00
738,738,1,675.0,675.0,55.58,2026-01-22T00:00:00+00:00,2026-01-25T00:00:00+00:00
739,739,93,30.0,30.0,142.31,2026-01-22T00:00:00+00:00,2026-01-29T00:00:00+00:00
740,740,76,210.0,210.0,6.01,2026-01-22T00:00:00+00:00,2026-01-30T00:00:00+00:00
741,741,77,225.0,225.0,58.11,2026-01-23T00:00:00+00:00,2026-01-26T00:00:00+00:00
742,742,31,675.0,675.0,37.33,2026-01-23T00:00:00+00:00,2026-01-27T00:00:00+00:00
743,743,63,60.0,60.0,28.03,2026-01-23T00:00:00+00:00,2026-01-29T00:00:00+00:00
744,744,44,450.0,450.0,139.01,2026-01-24T00:00:00+00:00,2026-02-01T00:00:00+00:00
745,745,28,225.0,225.0,128.0,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
746,746,58,600.0,600.0,72.03,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
747,747,18,210.0,210.0,129.85,2026-01-25T00:00:00+00:00,2026-01-28T00:00:00+00:00
748,748,89,450.0,450.0,70.8,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
749,749,5,525.0,525.0,25.41,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
750,750,74,30.0,30.0,66.5,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
751,751,56,300.0,300.0,62.1,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
752,752,83,1500.0,1500.0,18.0,2026-01-25T00:00:00+00:00,2026-01-31T00:00:00+00:00
753,753,52,120.0,120.0,66.54,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00
754,754,25,900.0,900.0,149.32,2026-01-26T00:00:00+00:00,2026-01-29T00:00:00+00:00
755,755,8,225.0,225.0,4.88,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00
756,756,3,375.0,375.0,58.48,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00
757,757,59,750.0,750.0,95.68,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00
758,758,32,270.0,270.0,3.38,2026-01-27T00:00:00+00:00,2026-02-04T00:00:00+00:00
759,759,19,420.0,420.0,52.22,2026-01-28T00:00:00+00:00,2026-02-01T00:00:00+00:00
760,760,80,150.0,150.0,113.63,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00
761,761,21,1800.0,1800.0,121.59,2026-01-28T00:00:00+00:00,2026-02-05T00:00:00+00:00
762,762,54,75.0,75.0,47.77,2026-01-28T00:00:00+00:00,2026-02-04T00:00:00+00:00
763,763,40,600.0,600.0,83.65,2026-01-28T00:00:00+00:00,2026-01-31T00:00:00+00:00
764,764,2,450.0,450.0,24.62,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00
765,765,38,1500.0,1500.0,135.99,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
766,766,14,375.0,375.0,12.51,2026-01-29T00:00:00+00:00,2026-02-06T00:00:00+00:00
767,767,43,225.0,225.0,102.95,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
768,768,65,60.0,60.0,122.62,2026-01-29T00:00:00+00:00,2026-02-04T00:00:00+00:00
769,769,69,180.0,180.0,22.48,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
770,770,36,300.0,300.0,19.08,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
771,771,41,375.0,375.0,82.75,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00
772,772,30,600.0,600.0,85.65,2026-01-30T00:00:00+00:00,2026-02-02T00:00:00+00:00
773,773,12,270.0,270.0,149.28,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
774,774,13,180.0,180.0,11.48,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00
775,775,95,225.0,225.0,45.55,2026-01-30T00:00:00+00:00,2026-02-05T00:00:00+00:00
776,776,15,300.0,300.0,12.49,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
777,777,88,120.0,120.0,28.07,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
778,778,10,450.0,450.0,115.34,2026-01-30T00:00:00+00:00,2026-02-07T00:00:00+00:00
779,779,53,90.0,90.0,142.43,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
780,780,50,525.0,525.0,28.43,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
781,781,22,2250.0,2250.0,145.41,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
782,782,4,600.0,600.0,102.89,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
783,783,85,75.0,75.0,127.84,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00
784,784,96,45.0,45.0,72.04,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00
785,785,7,480.0,480.0,81.83,2026-02-02T00:00:00+00:00,2026-02-05T00:00:00+00:00
786,786,78,180.0,180.0,113.3,2026-02-02T00:00:00+00:00,2026-02-08T00:00:00+00:00
787,787,97,30.0,30.0,42.1,2026-02-02T00:00:00+00:00,2026-02-06T00:00:00+00:00
788,788,94,330.0,330.0,104.21,2026-02-02T00:00:00+00:00,2026-02-10T00:00:00+00:00
789,789,16,120.0,120.0,109.06,2026-02-02T00:00:00+00:00,2026-02-12T00:00:00+00:00
790,790,70,225.0,225.0,63.4,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00
791,791,99,375.0,375.0,42.92,2026-02-03T00:00:00+00:00,2026-02-13T00:00:00+00:00
792,792,66,45.0,45.0,129.5,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00
793,793,23,1200.0,1200.0,33.63,2026-02-03T00:00:00+00:00,2026-02-06T00:00:00+00:00
794,794,61,90.0,90.0,69.4,2026-02-03T00:00:00+00:00,2026-02-11T00:00:00+00:00
795,795,100,30.0,30.0,35.67,2026-02-03T00:00:00+00:00,2026-02-07T00:00:00+00:00
796,796,86,60.0,60.0,99.91,2026-02-04T00:00:00+00:00,2026-02-08T00:00:00+00:00
797,797,29,120.0,120.0,38.44,2026-02-05T00:00:00+00:00,2026-02-08T00:00:00+00:00
798,798,75,150.0,150.0,138.09,2026-02-05T00:00:00+00:00,2026-02-12T00:00:00+00:00
799,799,9,300.0,300.0,131.95,2026-02-05T00:00:00+00:00,2026-02-15T00:00:00+00:00
800,800,17,750.0,750.0,30.18,2026-02-05T00:00:00+00:00,2026-02-11T00:00:00+00:00
