id,product_id,batch_number,quantity,manufacturing_date,expiry_date,received_date,created_at,updated_at
818,34,BAT-SUP-URN-BAG-721,375.0,2026-01-09,2026-08-25,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
819,47,BAT-PPE-MSK-N95-736,1350.0,2026-01-09,2027-01-16,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
820,62,BAT-SRG-VIC-20-715,75.0,2026-01-09,2026-12-31,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
821,68,BAT-SRG-STP-REM-709,150.0,2026-01-09,2027-04-14,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
822,75,BAT-SRG-FOL-18-722,150.0,2026-01-09,2026-10-26,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
823,79,BAT-SRG-DRP-CS-717,90.0,2026-01-09,2026-10-23,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
824,94,BAT-LAB-BLD-CUL-716,330.0,2026-01-09,2026-08-25,2026-01-24,2026-01-24T00:00:00+00:00,2026-01-24T00:00:00+00:00
825,1,BAT-MED-PCM-500-738,675.0,2026-01-10,2026-10-05,2026-01-25,2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00
826,73,BAT-SRG-BLD-22-720,30.0,2026-01-10,2027-01-07,2026-01-25,2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00
827,87,BAT-LAB-SYP-KIT-737,60.0,2026-01-10,2027-04-26,2026-01-25,2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00
828,9,BAT-MED-GAB-300-719,300.0,2026-01-11,2027-02-04,2026-01-26,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00
829,46,BAT-PPE-GLV-NIT-S-730,270.0,2026-01-11,2027-03-13,2026-01-26,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00
830,77,BAT-SRG-SKN-PEN-741,225.0,2026-01-11,2026-10-18,2026-01-26,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00
831,82,BAT-LAB-SRM-SST-723,2700.0,2026-01-11,2027-07-18,2026-01-26,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00
832,91,BAT-LAB-TRP-KIT-724,90.0,2026-01-11,2027-03-10,2026-01-26,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00
833,27,BAT-SUP-ALC-PAD-731,180.0,2026-01-12,2027-02-14,2026-01-27,2026-01-27T00:00:00+00:00,2026-01-27T00:00:00+00:00
834,31,BAT-SUP-BND-3IN-742,675.0,2026-01-12,2027-05-12,2026-01-27,2026-01-27T00:00:00+00:00,2026-01-27T00:00:00+00:00
835,45,BAT-PPE-GLV-NIT-L-729,420.0,2026-01-12,2027-02-09,2026-01-27,2026-01-27T00:00:00+00:00,2026-01-27T00:00:00+00:00
836,18,BAT-MED-TRA-50-747,210.0,2026-01-13,2026-10-07,2026-01-28,2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00
837,55,BAT-PPE-SAN-500-734,210.0,2026-01-13,2027-07-11,2026-01-28,2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00
838,81,BAT-LAB-EDT-K2-732,3000.0,2026-01-13,2026-09-22,2026-01-28,2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00
839,5,BAT-MED-ATO-20-749,525.0,2026-01-14,2026-12-02,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
840,20,BAT-MED-WAR-5-727,150.0,2026-01-14,2027-02-27,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
841,25,BAT-SUP-IVC-22G-754,900.0,2026-01-14,2027-01-17,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
842,28,BAT-SUP-CTN-ROL-745,225.0,2026-01-14,2026-09-17,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
843,39,BAT-SUP-SAL-500-733,900.0,2026-01-14,2026-11-07,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
844,58,BAT-PPE-BIO-LRG-746,600.0,2026-01-14,2026-11-16,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
845,63,BAT-SRG-VIC-40-743,60.0,2026-01-14,2027-04-18,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
846,93,BAT-LAB-RF-KIT-739,30.0,2026-01-14,2027-03-07,2026-01-29,2026-01-29T00:00:00+00:00,2026-01-29T00:00:00+00:00
847,11,BAT-MED-PAN-40-735,330.0,2026-01-15,2026-12-05,2026-01-30,2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00
848,76,BAT-SRG-TAP-2IN-740,210.0,2026-01-15,2027-06-07,2026-01-30,2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00
849,40,BAT-SUP-RIN-500-763,600.0,2026-01-16,2027-06-01,2026-01-31,2026-01-31T00:00:00+00:00,2026-01-31T00:00:00+00:00
850,83,BAT-LAB-SCT-TUBE-752,1500.0,2026-01-16,2026-08-15,2026-01-31,2026-01-31T00:00:00+00:00,2026-01-31T00:00:00+00:00
851,19,BAT-MED-MTP-25-759,420.0,2026-01-17,2027-02-03,2026-02-01,2026-02-01T00:00:00+00:00,2026-02-01T00:00:00+00:00
852,44,BAT-PPE-GLV-NIT-M-744,450.0,2026-01-17,2027-05-27,2026-02-01,2026-02-01T00:00:00+00:00,2026-02-01T00:00:00+00:00
853,30,BAT-SUP-BND-4IN-772,600.0,2026-01-18,2026-09-20,2026-02-02,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00
854,56,BAT-PPE-SAN-100-751,300.0,2026-01-18,2026-11-04,2026-02-02,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00
855,74,BAT-SRG-BNE-WAX-750,30.0,2026-01-18,2026-12-26,2026-02-02,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00
856,89,BAT-LAB-HCG-STR-748,450.0,2026-01-18,2027-04-01,2026-02-02,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00
857,2,BAT-MED-IBU-400-764,450.0,2026-01-19,2026-11-25,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
858,3,BAT-MED-AMX-500-756,375.0,2026-01-19,2027-01-30,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
859,8,BAT-MED-AZI-250-755,225.0,2026-01-19,2026-12-24,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
860,13,BAT-MED-PRE-10-774,180.0,2026-01-19,2026-10-22,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
861,41,BAT-PPE-GLV-LAT-M-771,375.0,2026-01-19,2026-11-14,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
862,80,BAT-SRG-DRP-UNV-760,150.0,2026-01-19,2027-03-15,2026-02-03,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00
863,4,BAT-MED-MET-500-782,600.0,2026-01-20,2026-09-12,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
864,22,BAT-SUP-SYR-2ML-781,2250.0,2026-01-20,2026-09-13,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
865,32,BAT-SUP-GZE-SWB-758,270.0,2026-01-20,2027-03-08,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
866,50,BAT-PPE-GWN-DSP-780,525.0,2026-01-20,2026-11-28,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
867,52,BAT-PPE-FSH-CLR-753,120.0,2026-01-20,2026-11-02,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
868,53,BAT-PPE-SHC-DSP-779,90.0,2026-01-20,2027-05-16,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
869,54,BAT-PPE-CAP-BLU-762,75.0,2026-01-20,2026-10-18,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
870,59,BAT-PPE-BIO-MED-757,750.0,2026-01-20,2026-10-19,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
871,65,BAT-SRG-SLK-20-768,60.0,2026-01-20,2027-02-04,2026-02-04,2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00
872,7,BAT-MED-AML-5-785,480.0,2026-01-21,2027-04-30,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
873,21,BAT-SUP-SYR-5ML-761,1800.0,2026-01-21,2026-10-31,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
874,36,BAT-SUP-DSC-11-770,300.0,2026-01-21,2027-02-15,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
875,38,BAT-SUP-WTR-10ML-765,1500.0,2026-01-21,2026-11-13,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
876,43,BAT-PPE-GLV-LAT-S-767,225.0,2026-01-21,2026-10-27,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
877,69,BAT-SRG-NDL-EPI-769,180.0,2026-01-21,2027-02-21,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
878,85,BAT-LAB-HIV-KIT-783,75.0,2026-01-21,2027-03-19,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
879,95,BAT-LAB-MAL-KIT-775,225.0,2026-01-21,2027-03-05,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
880,96,BAT-LAB-PIP-200-784,45.0,2026-01-21,2026-11-27,2026-02-05,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00
881,12,BAT-MED-CET-10-773,270.0,2026-01-22,2026-12-31,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
882,14,BAT-MED-CLO-75-766,375.0,2026-01-22,2027-07-19,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
883,15,BAT-MED-MON-10-776,300.0,2026-01-22,2027-01-16,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
884,23,BAT-SUP-SYR-10ML-793,1200.0,2026-01-22,2026-12-21,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
885,88,BAT-LAB-URN-DIP-777,120.0,2026-01-22,2027-01-09,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
886,97,BAT-LAB-PIP-1KW-787,30.0,2026-01-22,2026-11-14,2026-02-06,2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00
887,10,BAT-MED-LOS-50-778,450.0,2026-01-23,2027-07-28,2026-02-07,2026-02-07T00:00:00+00:00,2026-02-07T00:00:00+00:00
888,100,BAT-LAB-BGP-ANA-795,30.0,2026-01-23,2027-06-29,2026-02-07,2026-02-07T00:00:00+00:00,2026-02-07T00:00:00+00:00
889,29,BAT-SUP-ADH-PLST-797,120.0,2026-01-24,2027-07-19,2026-02-08,2026-02-08T00:00:00+00:00,2026-02-08T00:00:00+00:00
890,78,BAT-SRG-SUC-YNK-786,180.0,2026-01-24,2027-04-01,2026-02-08,2026-02-08T00:00:00+00:00,2026-02-08T00:00:00+00:00
891,86,BAT-LAB-HCV-KIT-796,60.0,2026-01-24,2026-10-08,2026-02-08,2026-02-08T00:00:00+00:00,2026-02-08T00:00:00+00:00
892,60,BAT-PPE-APR-WPR-801,60.0,2026-01-25,2027-02-25,2026-02-09,2026-02-09T00:00:00+00:00,2026-02-09T00:00:00+00:00
893,66,BAT-SRG-MON-40-792,45.0,2026-01-26,2026-09-27,2026-02-10,2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00
894,70,BAT-SRG-SUC-TUB-790,225.0,2026-01-26,2026-10-18,2026-02-10,2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00
895,71,BAT-SRG-LAP-SPN-804,375.0,2026-01-26,2027-07-19,2026-02-10,2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00
896,94,BAT-LAB-BLD-CUL-788,330.0,2026-01-26,2026-11-30,2026-02-10,2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00
897,17,BAT-MED-LEV-50-800,750.0,2026-01-27,2027-04-11,2026-02-11,2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00
898,24,BAT-SUP-IVC-20G-812,750.0,2026-01-27,2026-10-26,2026-02-11,2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00
899,26,BAT-SUP-IVC-18G-813,450.0,2026-01-27,2027-05-31,2026-02-11,2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00
900,61,BAT-SRG-VIC-30-794,90.0,2026-01-27,2027-06-27,2026-02-11,2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00
901,98,BAT-LAB-MIC-SLD-810,75.0,2026-01-27,2027-03-12,2026-02-11,2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00
902,16,BAT-MED-ALB-INH-789,120.0,2026-01-28,2026-09-09,2026-02-12,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00
903,33,BAT-SUP-IVF-SET-814,1050.0,2026-01-28,2026-11-26,2026-02-12,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00
904,42,BAT-PPE-GLV-LAT-L-820,300.0,2026-01-28,2026-09-21,2026-02-12,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00
905,75,BAT-SRG-FOL-18-798,150.0,2026-01-28,2026-08-12,2026-02-12,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00
906,84,BAT-LAB-GLU-STP-821,180.0,2026-01-28,2026-09-20,2026-02-12,2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00
907,6,BAT-MED-OME-20-802,420.0,2026-01-29,2027-05-01,2026-02-13,2026-02-13T00:00:00+00:00,2026-02-13T00:00:00+00:00
908,51,BAT-PPE-GOG-PRT-819,75.0,2026-01-29,2026-10-06,2026-02-13,2026-02-13T00:00:00+00:00,2026-02-13T00:00:00+00:00
909,90,BAT-LAB-DDM-KIT-823,45.0,2026-01-29,2027-05-21,2026-02-13,2026-02-13T00:00:00+00:00,2026-02-13T00:00:00+00:00
910,99,BAT-LAB-HCG-CAS-791,375.0,2026-01-29,2026-09-03,2026-02-13,2026-02-13T00:00:00+00:00,2026-02-13T00:00:00+00:00
911,34,BAT-SUP-URN-BAG-806,375.0,2026-01-30,2026-10-13,2026-02-14,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00
912,64,BAT-SRG-SLK-30-808,75.0,2026-01-30,2027-06-17,2026-02-14,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00
913,73,BAT-SRG-BLD-22-803,30.0,2026-01-30,2027-05-30,2026-02-14,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00
914,77,BAT-SRG-SKN-PEN-827,225.0,2026-01-30,2027-02-26,2026-02-14,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00
915,82,BAT-LAB-SRM-SST-805,2700.0,2026-01-30,2026-09-18,2026-02-14,2026-02-14T00:00:00+00:00,2026-02-14T00:00:00+00:00
916,9,BAT-MED-GAB-300-799,300.0,2026-01-31,2026-10-20,2026-02-15,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00
917,47,BAT-PPE-MSK-N95-831,1350.0,2026-01-31,2026-11-19,2026-02-15,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00
918,49,BAT-PPE-GWN-STR-807,330.0,2026-01-31,2027-02-19,2026-02-15,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00
919,18,BAT-MED-TRA-50-838,210.0,2026-02-01,2027-01-20,2026-02-16,2026-02-16T00:00:00+00:00,2026-02-16T00:00:00+00:00
920,27,BAT-SUP-ALC-PAD-818,180.0,2026-02-01,2027-07-17,2026-02-16,2026-02-16T00:00:00+00:00,2026-02-16T00:00:00+00:00
921,35,BAT-SUP-FOL-CAT-816,225.0,2026-02-01,2027-06-01,2026-02-16,2026-02-16T00:00:00+00:00,2026-02-16T00:00:00+00:00
922,62,BAT-SRG-VIC-20-811,75.0,2026-02-01,2027-07-19,2026-02-16,2026-02-16T00:00:00+00:00,2026-02-16T00:00:00+00:00
923,67,BAT-SRG-STP-DSP-817,120.0,2026-02-01,2026-08-23,2026-02-16,2026-02-16T00:00:00+00:00,2026-02-16T00:00:00+00:00
924,1,BAT-MED-PCM-500-842,675.0,2026-02-02,2027-03-18,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
925,37,BAT-SUP-DSC-15-815,270.0,2026-02-02,2027-07-14,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
926,45,BAT-PPE-GLV-NIT-L-824,420.0,2026-02-02,2027-05-30,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
927,57,BAT-PPE-WIP-DIS-809,150.0,2026-02-02,2027-06-21,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
928,58,BAT-PPE-BIO-LRG-836,600.0,2026-02-02,2027-05-03,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
929,76,BAT-SRG-TAP-2IN-822,210.0,2026-02-02,2027-05-24,2026-02-17,2026-02-17T00:00:00+00:00,2026-02-17T00:00:00+00:00
930,55,BAT-PPE-SAN-500-828,210.0,2026-02-03,2027-01-20,2026-02-18,2026-02-18T00:00:00+00:00,2026-02-18T00:00:00+00:00
931,79,BAT-SRG-DRP-CS-825,90.0,2026-02-03,2027-06-12,2026-02-18,2026-02-18T00:00:00+00:00,2026-02-18T00:00:00+00:00
932,92,BAT-LAB-CRP-KIT-845,30.0,2026-02-03,2026-12-20,2026-02-18,2026-02-18T00:00:00+00:00,2026-02-18T00:00:00+00:00
933,11,BAT-MED-PAN-40-826,330.0,2026-02-04,2026-12-27,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
934,31,BAT-SUP-BND-3IN-848,675.0,2026-02-04,2027-07-09,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
935,39,BAT-SUP-SAL-500-830,900.0,2026-02-04,2027-01-25,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
936,46,BAT-PPE-GLV-NIT-S-834,270.0,2026-02-04,2027-03-26,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
937,63,BAT-SRG-VIC-40-839,60.0,2026-02-04,2027-01-18,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
938,87,BAT-LAB-SYP-KIT-846,60.0,2026-02-04,2027-03-01,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
939,91,BAT-LAB-TRP-KIT-829,90.0,2026-02-04,2027-05-19,2026-02-19,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
940,5,BAT-MED-ATO-20-849,525.0,2026-02-05,2026-09-12,2026-02-20,2026-02-20T00:00:00+00:00,2026-02-20T00:00:00+00:00
941,30,BAT-SUP-BND-4IN-853,600.0,2026-02-05,2027-04-30,2026-02-20,2026-02-20T00:00:00+00:00,2026-02-20T00:00:00+00:00
942,13,BAT-MED-PRE-10-854,180.0,2026-02-06,2027-03-02,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
943,21,BAT-SUP-SYR-5ML-835,1800.0,2026-02-06,2026-11-11,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
944,40,BAT-SUP-RIN-500-857,600.0,2026-02-06,2027-06-02,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
945,48,BAT-PPE-MSK-3PLY-833,225.0,2026-02-06,2027-07-26,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
946,81,BAT-LAB-EDT-K2-837,3000.0,2026-02-06,2027-04-29,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
947,89,BAT-LAB-HCG-STR-841,450.0,2026-02-06,2026-09-18,2026-02-21,2026-02-21T00:00:00+00:00,2026-02-21T00:00:00+00:00
948,20,BAT-MED-WAR-5-832,150.0,2026-02-07,2027-03-30,2026-02-22,2026-02-22T00:00:00+00:00,2026-02-22T00:00:00+00:00
949,28,BAT-SUP-CTN-ROL-859,225.0,2026-02-07,2026-12-01,2026-02-22,2026-02-22T00:00:00+00:00,2026-02-22T00:00:00+00:00
950,56,BAT-PPE-SAN-100-843,300.0,2026-02-07,2027-04-09,2026-02-22,2026-02-22T00:00:00+00:00,2026-02-22T00:00:00+00:00
951,68,BAT-SRG-STP-REM-840,150.0,2026-02-07,2027-06-01,2026-02-22,2026-02-22T00:00:00+00:00,2026-02-22T00:00:00+00:00
952,12,BAT-MED-CET-10-851,270.0,2026-02-08,2027-05-21,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
953,25,BAT-SUP-IVC-22G-864,900.0,2026-02-08,2027-05-27,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
954,32,BAT-SUP-GZE-SWB-844,270.0,2026-02-08,2027-07-18,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
955,72,BAT-SRG-BLD-10-847,45.0,2026-02-08,2027-04-01,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
956,80,BAT-SRG-DRP-UNV-852,150.0,2026-02-08,2027-03-25,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
957,83,BAT-LAB-SCT-TUBE-855,1500.0,2026-02-08,2026-12-26,2026-02-23,2026-02-23T00:00:00+00:00,2026-02-23T00:00:00+00:00
958,50,BAT-PPE-GWN-DSP-866,525.0,2026-02-09,2026-11-24,2026-02-24,2026-02-24T00:00:00+00:00,2026-02-24T00:00:00+00:00
959,19,BAT-MED-MTP-25-868,420.0,2026-02-10,2027-01-02,2026-02-25,2026-02-25T00:00:00+00:00,2026-02-25T00:00:00+00:00
960,38,BAT-SUP-WTR-10ML-856,1500.0,2026-02-10,2027-03-28,2026-02-25,2026-02-25T00:00:00+00:00,2026-02-25T00:00:00+00:00
961,59,BAT-PPE-BIO-MED-850,750.0,2026-02-10,2026-12-22,2026-02-25,2026-02-25T00:00:00+00:00,2026-02-25T00:00:00+00:00
962,95,BAT-LAB-MAL-KIT-863,225.0,2026-02-10,2026-09-30,2026-02-25,2026-02-25T00:00:00+00:00,2026-02-25T00:00:00+00:00
963,3,BAT-MED-AMX-500-858,375.0,2026-02-11,2027-01-17,2026-02-26,2026-02-26T00:00:00+00:00,2026-02-26T00:00:00+00:00
964,43,BAT-PPE-GLV-LAT-S-860,225.0,2026-02-11,2027-03-01,2026-02-26,2026-02-26T00:00:00+00:00,2026-02-26T00:00:00+00:00
965,65,BAT-SRG-SLK-20-865,60.0,2026-02-11,2026-09-01,2026-02-26,2026-02-26T00:00:00+00:00,2026-02-26T00:00:00+00:00
966,14,BAT-MED-CLO-75-862,375.0,2026-02-12,2026-11-12,2026-02-27,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
967,23,BAT-SUP-SYR-10ML-882,1200.0,2026-02-12,2027-04-13,2026-02-27,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
968,44,BAT-PPE-GLV-NIT-M-861,450.0,2026-02-12,2027-05-17,2026-02-27,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
969,54,BAT-PPE-CAP-BLU-867,75.0,2026-02-12,2026-12-06,2026-02-27,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
970,86,BAT-LAB-HCV-KIT-877,60.0,2026-02-12,2027-03-28,2026-02-27,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
971,41,BAT-PPE-GLV-LAT-M-883,375.0,2026-02-13,2026-10-27,2026-02-28,2026-02-28T00:00:00+00:00,2026-02-28T00:00:00+00:00
972,2,BAT-MED-IBU-400-878,450.0,2026-02-14,2027-06-01,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
973,7,BAT-MED-AML-5-886,480.0,2026-02-14,2026-11-30,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
974,10,BAT-MED-LOS-50-869,450.0,2026-02-14,2027-05-11,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
975,15,BAT-MED-MON-10-875,300.0,2026-02-14,2027-01-05,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
976,36,BAT-SUP-DSC-11-871,300.0,2026-02-14,2026-09-11,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
977,61,BAT-SRG-VIC-30-870,90.0,2026-02-14,2026-10-17,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
978,78,BAT-SRG-SUC-YNK-881,180.0,2026-02-14,2026-11-21,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
979,88,BAT-LAB-URN-DIP-874,120.0,2026-02-14,2027-02-25,2026-03-01,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
980,8,BAT-MED-AZI-250-876,225.0,2026-02-15,2026-09-09,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
981,60,BAT-PPE-APR-WPR-887,60.0,2026-02-15,2027-03-20,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
982,69,BAT-SRG-NDL-EPI-879,180.0,2026-02-15,2026-09-18,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
983,85,BAT-LAB-HIV-KIT-890,75.0,2026-02-15,2027-05-22,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
984,94,BAT-LAB-BLD-CUL-872,330.0,2026-02-15,2027-07-21,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
985,96,BAT-LAB-PIP-200-893,45.0,2026-02-15,2027-02-20,2026-03-02,2026-03-02T00:00:00+00:00,2026-03-02T00:00:00+00:00
986,22,BAT-SUP-SYR-2ML-894,2250.0,2026-02-16,2027-02-06,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00
987,29,BAT-SUP-ADH-PLST-897,120.0,2026-02-16,2027-01-30,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00
988,93,BAT-LAB-RF-KIT-884,30.0,2026-02-16,2026-11-27,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00
989,4,BAT-MED-MET-500-899,600.0,2026-02-17,2027-03-26,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-04T00:00:00+00:00
990,6,BAT-MED-OME-20-885,420.0,2026-02-17,2026-11-25,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-04T00:00:00+00:00
991,16,BAT-MED-ALB-INH-873,120.0,2026-02-17,2027-07-28,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-04T00:00:00+00:00
