id,supplier_id,order_date,required_by_date,status,priority,total_items,notes,created_by,approved_by,approved_at,created_at,updated_at
707,13,2026-01-15T00:00:00+00:00,2026-01-21T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Levothyroxine 50mcg. Days remaining: 6.8,2,1,2026-01-18T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-21T00:00:00+00:00
708,3,2026-01-15T00:00:00+00:00,2026-01-18T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing CRP Latex Slide Kit. Days remaining: 6.5,2,1,2026-01-15T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-18T00:00:00+00:00
709,5,2026-01-15T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Staple Remover. Days remaining: 6.8,2,1,2026-01-21T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-24T00:00:00+00:00
710,6,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Protective Goggles. Days remaining: 6.8,2,1,2026-01-16T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00
711,6,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing D-Dimer Test Kits. Days remaining: 6.7,2,1,2026-01-16T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-19T00:00:00+00:00
712,10,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Foley Catheter Fr16. Days remaining: 6.2,2,1,2026-01-20T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00
713,14,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Gown Sterile. Days remaining: 6.2,2,1,2026-01-20T00:00:00+00:00,2026-01-15T00:00:00+00:00,2026-01-23T00:00:00+00:00
714,7,2026-01-16T00:00:00+00:00,2026-01-19T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 20G. Days remaining: 6.7,2,1,2026-01-16T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-19T00:00:00+00:00
715,8,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 2-0. Days remaining: 6.6,2,1,2026-01-21T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
716,8,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Blood Culture Bottles. Days remaining: 6.3,2,1,2026-01-21T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
717,8,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing C-Section Drape. Days remaining: 6.5,2,1,2026-01-21T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-24T00:00:00+00:00
718,9,2026-01-16T00:00:00+00:00,2026-01-23T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Omeprazole 20mg. Days remaining: 6.7,2,1,2026-01-20T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-23T00:00:00+00:00
719,4,2026-01-16T00:00:00+00:00,2026-01-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Gabapentin 300mg. Days remaining: 6.2,2,1,2026-01-23T00:00:00+00:00,2026-01-16T00:00:00+00:00,2026-01-26T00:00:00+00:00
720,14,2026-01-17T00:00:00+00:00,2026-01-25T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Blades #22. Days remaining: 6.5,2,1,2026-01-22T00:00:00+00:00,2026-01-17T00:00:00+00:00,2026-01-25T00:00:00+00:00
721,15,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Urine Drainage Bag. Days remaining: 6.5,2,1,2026-01-21T00:00:00+00:00,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00
722,12,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Foley Catheter Fr18. Days remaining: 6.3,2,1,2026-01-21T00:00:00+00:00,2026-01-17T00:00:00+00:00,2026-01-24T00:00:00+00:00
723,8,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Serum Sep Tubes (SST). Days remaining: 6.1,2,1,2026-01-23T00:00:00+00:00,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00
724,10,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Troponin I Rapid Kit. Days remaining: 7.0,2,1,2026-01-23T00:00:00+00:00,2026-01-18T00:00:00+00:00,2026-01-26T00:00:00+00:00
725,2,2026-01-18T00:00:00+00:00,2026-01-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Infusion Set. Days remaining: 6.4,2,1,2026-01-19T00:00:00+00:00,2026-01-18T00:00:00+00:00,2026-01-22T00:00:00+00:00
726,3,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 18G. Days remaining: 6.2,2,1,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00
727,4,2026-01-19T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Warfarin 5mg. Days remaining: 6.7,2,1,2026-01-26T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-29T00:00:00+00:00
728,7,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (L). Days remaining: 6.3,2,1,2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,2026-01-22T00:00:00+00:00
729,15,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (L). Days remaining: 6.9,2,1,2026-01-24T00:00:00+00:00,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00
730,13,2026-01-20T00:00:00+00:00,2026-01-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (S). Days remaining: 6.7,2,1,2026-01-23T00:00:00+00:00,2026-01-20T00:00:00+00:00,2026-01-26T00:00:00+00:00
731,12,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Alcohol Prep Pads. Days remaining: 6.7,2,1,2026-01-24T00:00:00+00:00,2026-01-20T00:00:00+00:00,2026-01-27T00:00:00+00:00
732,10,2026-01-20T00:00:00+00:00,2026-01-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing EDTA Blood Tubes (K2). Days remaining: 6.5,2,1,2026-01-25T00:00:00+00:00,2026-01-20T00:00:00+00:00,2026-01-28T00:00:00+00:00
733,14,2026-01-21T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Normal Saline 500ml. Days remaining: 6.4,2,1,2026-01-26T00:00:00+00:00,2026-01-21T00:00:00+00:00,2026-01-29T00:00:00+00:00
734,9,2026-01-21T00:00:00+00:00,2026-01-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Hand Sanitizer 500ml. Days remaining: 6.1,2,1,2026-01-25T00:00:00+00:00,2026-01-21T00:00:00+00:00,2026-01-28T00:00:00+00:00
735,5,2026-01-21T00:00:00+00:00,2026-01-30T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pantoprazole 40mg. Days remaining: 5.9,2,1,2026-01-27T00:00:00+00:00,2026-01-21T00:00:00+00:00,2026-01-30T00:00:00+00:00
736,7,2026-01-21T00:00:00+00:00,2026-01-24T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing N95 Respirator Mask. Days remaining: 6.9,2,1,2026-01-21T00:00:00+00:00,2026-01-21T00:00:00+00:00,2026-01-24T00:00:00+00:00
737,1,2026-01-21T00:00:00+00:00,2026-01-25T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syphilis Test Kits. Days remaining: 6.5,2,1,2026-01-22T00:00:00+00:00,2026-01-21T00:00:00+00:00,2026-01-25T00:00:00+00:00
738,7,2026-01-22T00:00:00+00:00,2026-01-25T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Paracetamol 500mg. Days remaining: 6.5,2,1,2026-01-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,2026-01-25T00:00:00+00:00
739,9,2026-01-22T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Rheumatoid Factor Kit. Days remaining: 7.0,2,1,2026-01-26T00:00:00+00:00,2026-01-22T00:00:00+00:00,2026-01-29T00:00:00+00:00
740,10,2026-01-22T00:00:00+00:00,2026-01-30T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Tape 2-inch. Days remaining: 6.6,2,1,2026-01-27T00:00:00+00:00,2026-01-22T00:00:00+00:00,2026-01-30T00:00:00+00:00
741,3,2026-01-23T00:00:00+00:00,2026-01-26T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Skin Marker Pen. Days remaining: 6.5,2,1,2026-01-23T00:00:00+00:00,2026-01-23T00:00:00+00:00,2026-01-26T00:00:00+00:00
742,11,2026-01-23T00:00:00+00:00,2026-01-27T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bandage Roll 3-inch. Days remaining: 6.8,2,1,2026-01-24T00:00:00+00:00,2026-01-23T00:00:00+00:00,2026-01-27T00:00:00+00:00
743,13,2026-01-23T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 4-0. Days remaining: 6.5,2,1,2026-01-26T00:00:00+00:00,2026-01-23T00:00:00+00:00,2026-01-29T00:00:00+00:00
744,10,2026-01-24T00:00:00+00:00,2026-02-01T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Nitrile Gloves (M). Days remaining: 6.4,2,1,2026-01-29T00:00:00+00:00,2026-01-24T00:00:00+00:00,2026-02-01T00:00:00+00:00
745,1,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Cotton Wool Rolls. Days remaining: 6.7,2,1,2026-01-26T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
746,11,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Biohazard Bags Large. Days remaining: 5.8,2,1,2026-01-26T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
747,7,2026-01-25T00:00:00+00:00,2026-01-28T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Tramadol 50mg. Days remaining: 6.5,2,1,2026-01-25T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-01-28T00:00:00+00:00
748,10,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pregnancy Test HCG. Days remaining: 5.8,2,1,2026-01-30T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
749,2,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Atorvastatin 20mg. Days remaining: 6.7,2,1,2026-01-26T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00
750,8,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bone Wax 2.5g. Days remaining: 7.0,2,1,2026-01-30T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
751,10,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Hand Sanitizer 100ml. Days remaining: 6.3,2,1,2026-01-30T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-02-02T00:00:00+00:00
752,13,2026-01-25T00:00:00+00:00,2026-01-31T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Sodium Citrate Tubes. Days remaining: 6.5,2,1,2026-01-28T00:00:00+00:00,2026-01-25T00:00:00+00:00,2026-01-31T00:00:00+00:00
753,5,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Face Shield Clear. Days remaining: 7.0,2,1,2026-02-01T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00
754,7,2026-01-26T00:00:00+00:00,2026-01-29T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing IV Cannula 22G. Days remaining: 6.8,2,1,2026-01-26T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-01-29T00:00:00+00:00
755,10,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Azithromycin 250mg. Days remaining: 6.2,2,1,2026-01-31T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00
756,10,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Amoxicillin 500mg. Days remaining: 6.4,2,1,2026-01-31T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-03T00:00:00+00:00
757,5,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Biohazard Bags Medium. Days remaining: 5.9,2,1,2026-02-01T00:00:00+00:00,2026-01-26T00:00:00+00:00,2026-02-04T00:00:00+00:00
758,8,2026-01-27T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Gauze Swabs 10x10cm. Days remaining: 6.5,2,1,2026-02-01T00:00:00+00:00,2026-01-27T00:00:00+00:00,2026-02-04T00:00:00+00:00
759,1,2026-01-28T00:00:00+00:00,2026-02-01T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Metoprolol 25mg. Days remaining: 6.9,2,1,2026-01-29T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-02-01T00:00:00+00:00
760,13,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Universal Drape Pack. Days remaining: 6.7,2,1,2026-01-31T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00
761,14,2026-01-28T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (5ml). Days remaining: 6.3,2,1,2026-02-02T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-02-05T00:00:00+00:00
762,12,2026-01-28T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bouffant Caps Blue. Days remaining: 6.3,2,1,2026-02-01T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-02-04T00:00:00+00:00
763,3,2026-01-28T00:00:00+00:00,2026-01-31T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Ringer Lactate 500ml. Days remaining: 6.3,2,1,2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-01-31T00:00:00+00:00
764,13,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Ibuprofen 400mg. Days remaining: 6.6,2,1,2026-01-31T00:00:00+00:00,2026-01-28T00:00:00+00:00,2026-02-03T00:00:00+00:00
765,9,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Sterile Water 10ml. Days remaining: 6.5,2,1,2026-02-02T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
766,10,2026-01-29T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Clopidogrel 75mg. Days remaining: 6.8,2,1,2026-02-03T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-06T00:00:00+00:00
767,15,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (S). Days remaining: 6.8,2,1,2026-02-02T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
768,13,2026-01-29T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Silk Suture 2-0. Days remaining: 7.0,2,1,2026-02-01T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-04T00:00:00+00:00
769,15,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Epidural Needle 18G. Days remaining: 6.7,2,1,2026-02-02T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
770,15,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disposable Scalpel #11. Days remaining: 6.8,2,1,2026-02-02T00:00:00+00:00,2026-01-29T00:00:00+00:00,2026-02-05T00:00:00+00:00
771,2,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Latex Gloves (M). Days remaining: 7.0,2,1,2026-01-31T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00
772,7,2026-01-30T00:00:00+00:00,2026-02-02T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Bandage Roll 4-inch. Days remaining: 6.3,2,1,2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-02T00:00:00+00:00
773,12,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Cetirizine 10mg. Days remaining: 6.6,2,1,2026-02-03T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
774,2,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Prednisone 10mg. Days remaining: 6.3,2,1,2026-01-31T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-03T00:00:00+00:00
775,13,2026-01-30T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Malaria Antigen Kit. Days remaining: 6.6,2,1,2026-02-02T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-05T00:00:00+00:00
776,15,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Montelukast 10mg. Days remaining: 6.5,2,1,2026-02-03T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
777,12,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Urine Dipsticks 10T. Days remaining: 7.0,2,1,2026-02-03T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-06T00:00:00+00:00
778,14,2026-01-30T00:00:00+00:00,2026-02-07T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Losartan 50mg. Days remaining: 6.4,2,1,2026-02-04T00:00:00+00:00,2026-01-30T00:00:00+00:00,2026-02-07T00:00:00+00:00
779,6,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Shoe Covers Disposable. Days remaining: 6.7,2,1,2026-02-01T00:00:00+00:00,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
780,1,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Disposable Gown Blue. Days remaining: 6.0,2,1,2026-02-01T00:00:00+00:00,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
781,11,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (2ml). Days remaining: 6.8,2,1,2026-02-01T00:00:00+00:00,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
782,11,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Metformin 500mg. Days remaining: 6.4,2,1,2026-02-01T00:00:00+00:00,2026-01-31T00:00:00+00:00,2026-02-04T00:00:00+00:00
783,2,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing HIV Rapid Test Kits. Days remaining: 6.2,2,1,2026-02-02T00:00:00+00:00,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00
784,11,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pipette Tips 200uL. Days remaining: 6.8,2,1,2026-02-02T00:00:00+00:00,2026-02-01T00:00:00+00:00,2026-02-05T00:00:00+00:00
785,3,2026-02-02T00:00:00+00:00,2026-02-05T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Amlodipine 5mg. Days remaining: 5.9,2,1,2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-05T00:00:00+00:00
786,13,2026-02-02T00:00:00+00:00,2026-02-08T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Suction Yankauer Tip. Days remaining: 6.0,2,1,2026-02-05T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-08T00:00:00+00:00
787,6,2026-02-02T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pipette Tips 1000uL. Days remaining: 7.0,2,1,2026-02-03T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-06T00:00:00+00:00
788,8,2026-02-02T00:00:00+00:00,2026-02-10T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Blood Culture Bottles. Days remaining: 6.8,2,1,2026-02-07T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-10T00:00:00+00:00
789,4,2026-02-02T00:00:00+00:00,2026-02-12T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Albuterol Inhaler. Days remaining: 6.4,2,1,2026-02-09T00:00:00+00:00,2026-02-02T00:00:00+00:00,2026-02-12T00:00:00+00:00
790,12,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Suction Tubing 3m. Days remaining: 6.3,2,1,2026-02-07T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00
791,4,2026-02-03T00:00:00+00:00,2026-02-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Pregnancy Test Cassette. Days remaining: 6.5,2,1,2026-02-10T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-13T00:00:00+00:00
792,15,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Monocryl Suture 4-0. Days remaining: 6.3,2,1,2026-02-07T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-10T00:00:00+00:00
793,7,2026-02-03T00:00:00+00:00,2026-02-06T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Syringes (10ml). Days remaining: 6.7,2,1,2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-06T00:00:00+00:00
794,8,2026-02-03T00:00:00+00:00,2026-02-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Vicryl Suture 3-0. Days remaining: 6.2,2,1,2026-02-08T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-11T00:00:00+00:00
795,2,2026-02-03T00:00:00+00:00,2026-02-07T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Blood Grouping Anti-A. Days remaining: 7.0,2,1,2026-02-04T00:00:00+00:00,2026-02-03T00:00:00+00:00,2026-02-07T00:00:00+00:00
796,6,2026-02-04T00:00:00+00:00,2026-02-08T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing HCV Rapid Test Kits. Days remaining: 6.2,2,1,2026-02-05T00:00:00+00:00,2026-02-04T00:00:00+00:00,2026-02-08T00:00:00+00:00
797,7,2026-02-05T00:00:00+00:00,2026-02-08T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Adhesive Plasters. Days remaining: 6.6,2,1,2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-08T00:00:00+00:00
798,12,2026-02-05T00:00:00+00:00,2026-02-12T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Foley Catheter Fr18. Days remaining: 6.4,2,1,2026-02-09T00:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-12T00:00:00+00:00
799,4,2026-02-05T00:00:00+00:00,2026-02-15T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Gabapentin 300mg. Days remaining: 6.8,2,1,2026-02-12T00:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-15T00:00:00+00:00
800,13,2026-02-05T00:00:00+00:00,2026-02-11T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Levothyroxine 50mcg. Days remaining: 6.8,2,1,2026-02-08T00:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-11T00:00:00+00:00
801,11,2026-02-05T00:00:00+00:00,2026-02-09T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Aprons Waterproof. Days remaining: 6.0,2,1,2026-02-06T00:00:00+00:00,2026-02-05T00:00:00+00:00,2026-02-09T00:00:00+00:00
802,9,2026-02-06T00:00:00+00:00,2026-02-13T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Omeprazole 20mg. Days remaining: 6.2,2,1,2026-02-10T00:00:00+00:00,2026-02-06T00:00:00+00:00,2026-02-13T00:00:00+00:00
803,14,2026-02-06T00:00:00+00:00,2026-02-14T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Surgical Blades #22. Days remaining: 6.5,2,1,2026-02-11T00:00:00+00:00,2026-02-06T00:00:00+00:00,2026-02-14T00:00:00+00:00
804,1,2026-02-06T00:00:00+00:00,2026-02-10T00:00:00+00:00,DELIVERED,NORMAL,1,Auto-generated for replenishing Lap Sponge 30x30cm. Days remaining: 6.7,2,1,2026-02-07T00:00:00+00:00,2026-02-06T00:00:00+00:00,2026-02-10T00:00:00+00:00
