id,product_id,transaction_type,quantity,stock_after,reason,reference_id,batch_id,transaction_date,created_by,created_at
14323,32,OUT,18.0,209.0,Patient/Department consumption,TX-20260208-32,865,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14324,18,OUT,16.0,135.0,Patient/Department consumption,TX-20260208-18,836,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14325,13,OUT,11.0,165.0,Patient/Department consumption,TX-20260208-13,860,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14326,91,OUT,5.0,57.0,Patient/Department consumption,TX-20260208-91,832,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14327,67,OUT,8.0,54.0,Patient/Department consumption,TX-20260208-67,816,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14328,14,OUT,20.0,408.0,Patient/Department consumption,TX-20260208-14,762,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14329,10,OUT,29.0,469.0,Patient/Department consumption,TX-20260208-10,576,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14330,11,OUT,19.0,191.0,Patient/Department consumption,TX-20260208-11,847,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14331,95,OUT,12.0,228.5,Patient/Department consumption,TX-20260208-95,879,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14332,73,OUT,2.0,10.0,Patient/Department consumption,TX-20260208-73,826,2026-02-08T00:00:00+00:00,2,2026-02-08T00:00:00+00:00
14333,60,IN,60.0,76.0,Restock delivery (PO #801),PO-801,892,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14334,11,OUT,28.0,163.0,Patient/Department consumption,TX-20260209-11,847,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14335,28,OUT,13.0,176.5,Patient/Department consumption,TX-20260209-28,842,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14336,19,OUT,27.0,399.0,Patient/Department consumption,TX-20260209-19,851,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14337,75,OUT,10.0,43.0,Patient/Department consumption,TX-20260209-75,822,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14338,39,OUT,58.0,459.0,Patient/Department consumption,TX-20260209-39,843,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14339,3,OUT,19.0,267.5,Patient/Department consumption,TX-20260209-3,858,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14340,52,OUT,9.0,124.0,Patient/Department consumption,TX-20260209-52,867,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14341,31,OUT,56.0,492.0,Patient/Department consumption,TX-20260209-31,834,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14342,47,OUT,82.0,756.0,Patient/Department consumption,TX-20260209-47,819,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14343,61,OUT,5.0,6.0,Patient/Department consumption,TX-20260209-61,781,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14344,24,OUT,68.0,263.0,Patient/Department consumption,TX-20260209-24,798,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14345,34,OUT,30.0,127.0,Patient/Department consumption,TX-20260209-34,818,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14346,60,OUT,3.0,73.0,Patient/Department consumption,TX-20260209-60,255,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14347,94,OUT,28.0,49.0,Patient/Department consumption,TX-20260209-94,824,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14348,27,OUT,14.0,81.0,Patient/Department consumption,TX-20260209-27,833,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14349,77,OUT,17.0,131.5,Patient/Department consumption,TX-20260209-77,830,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14350,71,OUT,19.0,134.0,Patient/Department consumption,TX-20260209-71,788,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14351,45,OUT,33.0,210.0,Patient/Department consumption,TX-20260209-45,835,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14352,91,OUT,6.0,51.0,Patient/Department consumption,TX-20260209-91,832,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14353,98,OUT,6.0,22.5,Patient/Department consumption,TX-20260209-98,558,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14354,51,OUT,5.0,33.0,Patient/Department consumption,TX-20260209-51,715,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14355,67,OUT,9.0,45.0,Patient/Department consumption,TX-20260209-67,816,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14356,42,OUT,15.0,130.0,Patient/Department consumption,TX-20260209-42,811,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14357,5,OUT,39.0,448.5,Patient/Department consumption,TX-20260209-5,839,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14358,2,OUT,35.0,500.0,Patient/Department consumption,TX-20260209-2,857,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14359,88,OUT,8.0,130.0,Patient/Department consumption,TX-20260209-88,885,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14360,18,OUT,12.0,123.0,Patient/Department consumption,TX-20260209-18,836,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14361,84,OUT,11.0,83.0,Patient/Department consumption,TX-20260209-84,771,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14362,96,OUT,2.0,49.5,Patient/Department consumption,TX-20260209-96,880,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14363,30,OUT,47.0,517.0,Patient/Department consumption,TX-20260209-30,853,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14364,66,OUT,3.0,11.0,Patient/Department consumption,TX-20260209-66,801,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14365,46,OUT,11.0,153.0,Patient/Department consumption,TX-20260209-46,829,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14366,68,OUT,12.0,85.0,Patient/Department consumption,TX-20260209-68,821,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14367,76,OUT,22.0,78.0,Patient/Department consumption,TX-20260209-76,848,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14368,4,OUT,36.0,668.0,Patient/Department consumption,TX-20260209-4,863,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14369,55,OUT,14.0,128.0,Patient/Department consumption,TX-20260209-55,837,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14370,56,OUT,21.0,189.0,Patient/Department consumption,TX-20260209-56,854,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14371,58,OUT,50.0,386.0,Patient/Department consumption,TX-20260209-58,844,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14372,44,OUT,28.0,407.0,Patient/Department consumption,TX-20260209-44,852,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14373,97,OUT,2.0,34.0,Patient/Department consumption,TX-20260209-97,886,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14374,83,OUT,139.0,1178.0,Patient/Department consumption,TX-20260209-83,850,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14375,37,OUT,21.0,92.0,Patient/Department consumption,TX-20260209-37,810,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14376,100,OUT,2.0,39.0,Patient/Department consumption,TX-20260209-100,745,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14377,80,OUT,7.0,136.0,Patient/Department consumption,TX-20260209-80,862,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14378,82,OUT,142.0,638.0,Patient/Department consumption,TX-20260209-82,831,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14379,74,OUT,1.0,31.0,Patient/Department consumption,TX-20260209-74,855,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14380,78,OUT,9.0,171.0,Patient/Department consumption,TX-20260209-78,890,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14381,87,OUT,4.0,43.0,Patient/Department consumption,TX-20260209-87,827,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14382,21,OUT,150.0,1255.0,Patient/Department consumption,TX-20260209-21,873,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14383,64,OUT,4.0,27.0,Patient/Department consumption,TX-20260209-64,807,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14384,79,OUT,6.0,43.0,Patient/Department consumption,TX-20260209-79,823,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14385,53,OUT,5.0,102.0,Patient/Department consumption,TX-20260209-53,868,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14386,85,OUT,3.0,85.0,Patient/Department consumption,TX-20260209-85,322,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14387,65,OUT,2.0,57.0,Patient/Department consumption,TX-20260209-65,871,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14388,40,OUT,41.0,433.0,Patient/Department consumption,TX-20260209-40,849,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14389,50,OUT,36.0,455.5,Patient/Department consumption,TX-20260209-50,866,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14390,20,OUT,11.0,103.0,Patient/Department consumption,TX-20260209-20,840,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14391,33,OUT,82.0,327.0,Patient/Department consumption,TX-20260209-33,706,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14392,73,OUT,1.0,9.0,Patient/Department consumption,TX-20260209-73,826,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14393,15,OUT,24.0,322.0,Patient/Department consumption,TX-20260209-15,883,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14394,23,OUT,100.0,1355.0,Patient/Department consumption,TX-20260209-23,884,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14395,72,OUT,2.0,25.5,Patient/Department consumption,TX-20260209-72,805,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14396,32,OUT,14.0,195.0,Patient/Department consumption,TX-20260209-32,865,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14397,90,OUT,3.0,19.0,Patient/Department consumption,TX-20260209-90,803,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14398,92,OUT,1.0,21.0,Patient/Department consumption,TX-20260209-92,797,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14399,41,OUT,18.0,440.0,Patient/Department consumption,TX-20260209-41,861,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14400,81,OUT,271.0,2210.0,Patient/Department consumption,TX-20260209-81,838,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14401,49,OUT,26.0,100.0,Patient/Department consumption,TX-20260209-49,815,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14402,16,OUT,6.0,7.0,Patient/Department consumption,TX-20260209-16,567,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14403,13,OUT,14.0,151.0,Patient/Department consumption,TX-20260209-13,860,2026-02-09T00:00:00+00:00,2,2026-02-09T00:00:00+00:00
14404,66,IN,45.0,56.0,Restock delivery (PO #792),PO-792,893,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14405,70,IN,225.0,275.0,Restock delivery (PO #790),PO-790,894,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14406,71,IN,375.0,509.0,Restock delivery (PO #804),PO-804,895,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14407,94,IN,330.0,379.0,Restock delivery (PO #788),PO-788,896,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14408,43,OUT,18.0,193.5,Patient/Department consumption,TX-20260210-43,876,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14409,7,OUT,24.0,552.0,Patient/Department consumption,TX-20260210-7,672,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14410,54,OUT,3.0,63.5,Patient/Department consumption,TX-20260210-54,869,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14411,51,OUT,5.0,28.0,Patient/Department consumption,TX-20260210-51,715,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14412,81,OUT,202.0,2008.0,Patient/Department consumption,TX-20260210-81,838,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14413,48,OUT,12.0,117.0,Patient/Department consumption,TX-20260210-48,804,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14414,49,OUT,20.0,80.0,Patient/Department consumption,TX-20260210-49,815,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14415,56,OUT,20.0,169.0,Patient/Department consumption,TX-20260210-56,854,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14416,8,OUT,12.0,203.0,Patient/Department consumption,TX-20260210-8,859,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14417,47,OUT,110.0,646.0,Patient/Department consumption,TX-20260210-47,819,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14418,4,OUT,43.0,625.0,Patient/Department consumption,TX-20260210-4,863,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14419,45,OUT,28.0,182.0,Patient/Department consumption,TX-20260210-45,835,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14420,80,OUT,10.0,126.0,Patient/Department consumption,TX-20260210-80,862,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14421,3,OUT,25.0,242.5,Patient/Department consumption,TX-20260210-3,858,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14422,66,OUT,2.0,54.0,Patient/Department consumption,TX-20260210-66,893,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14423,91,OUT,6.0,45.0,Patient/Department consumption,TX-20260210-91,832,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14424,83,OUT,115.0,1063.0,Patient/Department consumption,TX-20260210-83,850,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14425,95,OUT,15.0,213.5,Patient/Department consumption,TX-20260210-95,879,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14426,59,OUT,35.0,577.0,Patient/Department consumption,TX-20260210-59,870,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14427,55,OUT,20.0,108.0,Patient/Department consumption,TX-20260210-55,837,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14428,100,OUT,2.0,37.0,Patient/Department consumption,TX-20260210-100,745,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14429,63,OUT,4.0,40.0,Patient/Department consumption,TX-20260210-63,845,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14430,69,OUT,10.0,181.0,Patient/Department consumption,TX-20260210-69,877,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14431,74,OUT,2.0,29.0,Patient/Department consumption,TX-20260210-74,855,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14432,28,OUT,11.0,165.5,Patient/Department consumption,TX-20260210-28,842,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14433,61,OUT,6.0,0.0,Patient/Department consumption,TX-20260210-61,781,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14434,77,OUT,12.0,119.5,Patient/Department consumption,TX-20260210-77,830,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14435,32,OUT,17.0,178.0,Patient/Department consumption,TX-20260210-32,865,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14436,13,OUT,12.0,139.0,Patient/Department consumption,TX-20260210-13,860,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14437,40,OUT,33.0,400.0,Patient/Department consumption,TX-20260210-40,849,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14438,79,OUT,5.0,38.0,Patient/Department consumption,TX-20260210-79,823,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14439,35,OUT,13.0,80.0,Patient/Department consumption,TX-20260210-35,814,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14440,29,OUT,5.0,147.0,Patient/Department consumption,TX-20260210-29,763,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14441,60,OUT,3.0,70.0,Patient/Department consumption,TX-20260210-60,255,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14442,20,OUT,12.0,91.0,Patient/Department consumption,TX-20260210-20,840,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14443,6,OUT,26.0,97.0,Patient/Department consumption,TX-20260210-6,813,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14444,25,OUT,70.0,684.0,Patient/Department consumption,TX-20260210-25,841,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14445,21,OUT,104.0,1151.0,Patient/Department consumption,TX-20260210-21,873,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14446,93,OUT,1.0,24.0,Patient/Department consumption,TX-20260210-93,846,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14447,10,OUT,25.0,444.0,Patient/Department consumption,TX-20260210-10,887,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14448,65,OUT,2.0,55.0,Patient/Department consumption,TX-20260210-65,871,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14449,89,OUT,33.0,272.0,Patient/Department consumption,TX-20260210-89,856,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14450,97,OUT,1.0,33.0,Patient/Department consumption,TX-20260210-97,886,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14451,50,OUT,46.0,409.5,Patient/Department consumption,TX-20260210-50,866,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14452,57,OUT,8.0,48.0,Patient/Department consumption,TX-20260210-57,812,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14453,37,OUT,18.0,74.0,Patient/Department consumption,TX-20260210-37,810,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14454,85,OUT,2.0,83.0,Patient/Department consumption,TX-20260210-85,322,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14455,64,OUT,5.0,22.0,Patient/Department consumption,TX-20260210-64,807,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14456,52,OUT,6.0,118.0,Patient/Department consumption,TX-20260210-52,867,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14457,2,OUT,33.0,467.0,Patient/Department consumption,TX-20260210-2,857,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14458,38,OUT,105.0,1149.0,Patient/Department consumption,TX-20260210-38,875,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14459,92,OUT,1.0,20.0,Patient/Department consumption,TX-20260210-92,797,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14460,58,OUT,32.0,354.0,Patient/Department consumption,TX-20260210-58,844,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14461,9,OUT,23.0,81.0,Patient/Department consumption,TX-20260210-9,828,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14462,30,OUT,40.0,477.0,Patient/Department consumption,TX-20260210-30,853,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14463,76,OUT,12.0,66.0,Patient/Department consumption,TX-20260210-76,848,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14464,18,OUT,12.0,111.0,Patient/Department consumption,TX-20260210-18,836,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14465,73,OUT,1.0,8.0,Patient/Department consumption,TX-20260210-73,826,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14466,5,OUT,39.0,409.5,Patient/Department consumption,TX-20260210-5,839,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14467,86,OUT,4.0,69.0,Patient/Department consumption,TX-20260210-86,891,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14468,12,OUT,27.0,211.0,Patient/Department consumption,TX-20260210-12,881,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14469,17,OUT,58.0,229.0,Patient/Department consumption,TX-20260210-17,806,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14470,15,OUT,17.0,305.0,Patient/Department consumption,TX-20260210-15,883,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14471,11,OUT,24.0,139.0,Patient/Department consumption,TX-20260210-11,847,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14472,67,OUT,8.0,37.0,Patient/Department consumption,TX-20260210-67,816,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14473,99,OUT,29.0,46.0,Patient/Department consumption,TX-20260210-99,817,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14474,42,OUT,24.0,106.0,Patient/Department consumption,TX-20260210-42,811,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14475,90,OUT,2.0,17.0,Patient/Department consumption,TX-20260210-90,803,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14476,98,OUT,4.0,18.5,Patient/Department consumption,TX-20260210-98,558,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14477,14,OUT,28.0,380.0,Patient/Department consumption,TX-20260210-14,762,2026-02-10T00:00:00+00:00,2,2026-02-10T00:00:00+00:00
14478,17,IN,750.0,979.0,Restock delivery (PO #800),PO-800,897,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14479,24,IN,750.0,1013.0,Restock delivery (PO #812),PO-812,898,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14480,26,IN,450.0,631.0,Restock delivery (PO #813),PO-813,899,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14481,61,IN,90.0,90.0,Restock delivery (PO #794),PO-794,900,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14482,98,IN,75.0,93.5,Restock delivery (PO #810),PO-810,901,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14483,14,OUT,27.0,353.0,Patient/Department consumption,TX-20260211-14,882,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14484,96,OUT,2.0,47.5,Patient/Department consumption,TX-20260211-96,880,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14485,63,OUT,5.0,35.0,Patient/Department consumption,TX-20260211-63,845,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14486,45,OUT,27.0,155.0,Patient/Department consumption,TX-20260211-45,835,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14487,53,OUT,6.0,96.0,Patient/Department consumption,TX-20260211-53,868,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14488,44,OUT,31.0,376.0,Patient/Department consumption,TX-20260211-44,852,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14489,57,OUT,10.0,38.0,Patient/Department consumption,TX-20260211-57,812,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14490,98,OUT,5.0,88.5,Patient/Department consumption,TX-20260211-98,901,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14491,76,OUT,12.0,54.0,Patient/Department consumption,TX-20260211-76,848,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14492,74,OUT,1.0,28.0,Patient/Department consumption,TX-20260211-74,855,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14493,8,OUT,11.0,192.0,Patient/Department consumption,TX-20260211-8,859,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14494,50,OUT,45.0,364.5,Patient/Department consumption,TX-20260211-50,866,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14495,16,OUT,7.0,0.0,Patient/Department consumption,TX-20260211-16,567,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14496,65,OUT,3.0,52.0,Patient/Department consumption,TX-20260211-65,871,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14497,32,OUT,23.0,155.0,Patient/Department consumption,TX-20260211-32,865,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14498,38,OUT,92.0,1057.0,Patient/Department consumption,TX-20260211-38,875,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14499,34,OUT,24.0,103.0,Patient/Department consumption,TX-20260211-34,818,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14500,20,OUT,12.0,79.0,Patient/Department consumption,TX-20260211-20,840,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14501,43,OUT,14.0,179.5,Patient/Department consumption,TX-20260211-43,876,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14502,88,OUT,7.0,123.0,Patient/Department consumption,TX-20260211-88,885,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14503,12,OUT,13.0,198.0,Patient/Department consumption,TX-20260211-12,881,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14504,87,OUT,3.0,40.0,Patient/Department consumption,TX-20260211-87,827,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14505,5,OUT,40.0,369.5,Patient/Department consumption,TX-20260211-5,839,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14506,77,OUT,15.0,104.5,Patient/Department consumption,TX-20260211-77,830,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14507,41,OUT,24.0,416.0,Patient/Department consumption,TX-20260211-41,861,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14508,84,OUT,8.0,75.0,Patient/Department consumption,TX-20260211-84,771,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14509,82,OUT,206.0,432.0,Patient/Department consumption,TX-20260211-82,831,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
14510,92,OUT,1.0,19.0,Patient/Department consumption,TX-20260211-92,797,2026-02-11T00:00:00+00:00,2,2026-02-11T00:00:00+00:00
